115.01,41|87|36952|26402|3034|22526|2846|2107|4123|1497|0|0
115.11,41|87|36952|26402|3034|22526|2846|2107|4123|1497|0|0
115.21,41|61|6805|26277|9508|2467|4565|6586|2066|2338|0|0
115.32,41|61|6805|26277|9508|2467|4565|6586|2066|2338|0|0
115.42,41|61|6805|26277|9508|2467|4565|6586|2066|2338|0|0
115.52,41|61|6805|26277|9508|2467|4565|6586|2066|2338|0|0
115.62,41|61|6805|26277|9508|2467|4565|6586|2066|2338|0|0
115.72,41|61|6805|26277|9508|2467|4565|6586|2066|2338|0|0
115.82,41|61|6805|26277|9508|2467|4565|6586|2066|2338|0|0
115.92,41|61|6805|26277|9508|2467|4565|6586|2066|2338|0|0
116.03,41|61|6805|26277|9508|2467|4565|6586|2066|2338|0|0
116.13,41|61|6805|26277|9508|2467|4565|6586|2066|2338|0|0
116.24,38|57|444880|170561|28538|65377|26364|7937|2198|3750|0|0
116.34,38|57|444880|170561|28538|65377|26364|7937|2198|3750|0|0
116.44,38|57|444880|170561|28538|65377|26364|7937|2198|3750|0|0
116.54,38|57|444880|170561|28538|65377|26364|7937|2198|3750|0|0
116.65,38|57|444880|170561|28538|65377|26364|7937|2198|3750|0|0
116.75,38|57|444880|170561|28538|65377|26364|7937|2198|3750|0|0
116.85,38|57|444880|170561|28538|65377|26364|7937|2198|3750|0|0
116.95,38|57|444880|170561|28538|65377|26364|7937|2198|3750|0|0
117.06,38|57|444880|170561|28538|65377|26364|7937|2198|3750|0|0
117.16,43|51|832670|31173|10475|12430|17846|5813|1345|1076|0|0
117.26,43|51|832670|31173|10475|12430|17846|5813|1345|1076|0|0
117.36,43|51|832670|31173|10475|12430|17846|5813|1345|1076|0|0
117.47,43|51|832670|31173|10475|12430|17846|5813|1345|1076|0|0
117.57,43|51|832670|31173|10475|12430|17846|5813|1345|1076|0|0
117.67,43|51|832670|31173|10475|12430|17846|5813|1345|1076|0|0
120.90,40|43|179381|18733|413|2865|6087|2230|4252|1816|0|0
121.00,40|43|179381|18733|413|2865|6087|2230|4252|1816|0|0
121.10,40|43|179381|18733|413|2865|6087|2230|4252|1816|0|0
121.20,34|34|96001|29825|5124|1937|6157|1612|820|618|0|0
121.30,34|34|96001|29825|5124|1937|6157|1612|820|618|0|0
121.41,34|34|96001|29825|5124|1937|6157|1612|820|618|0|0
121.51,34|34|96001|29825|5124|1937|6157|1612|820|618|0|0
121.61,34|34|96001|29825|5124|1937|6157|1612|820|618|0|0
121.71,34|34|96001|29825|5124|1937|6157|1612|820|618|0|0
121.82,34|34|96001|29825|5124|1937|6157|1612|820|618|0|0
121.92,34|34|96001|29825|5124|1937|6157|1612|820|618|0|0
122.02,34|34|96001|29825|5124|1937|6157|1612|820|618|0|0
122.13,40|27|54096|29936|10351|10989|7772|4872|2315|1033|0|0
122.23,40|27|54096|29936|10351|10989|7772|4872|2315|1033|0|0
122.34,40|27|54096|29936|10351|10989|7772|4872|2315|1033|0|0
122.44,40|27|54096|29936|10351|10989|7772|4872|2315|1033|0|0
122.54,40|27|54096|29936|10351|10989|7772|4872|2315|1033|0|0
122.64,40|27|54096|29936|10351|10989|7772|4872|2315|1033|0|0
122.75,40|27|54096|29936|10351|10989|7772|4872|2315|1033|0|0
122.85,40|27|54096|29936|10351|10989|7772|4872|2315|1033|0|0
122.95,40|27|54096|29936|10351|10989|7772|4872|2315|1033|0|0
123.05,40|27|54096|29936|10351|10989|7772|4872|2315|1033|0|0
123.15,41|29|398773|101601|49142|34635|50847|8110|11465|10987|0|0
123.26,41|29|398773|101601|49142|34635|50847|8110|11465|10987|0|0
