36.40,40|40|390029|21525|17259|5355|5940|1440|1240|917|0|0
36.50,26|54|38447|225176|50423|6759|10585|3320|3687|1073|0|0
36.60,26|54|38447|225176|50423|6759|10585|3320|3687|1073|0|0
36.71,26|54|38447|225176|50423|6759|10585|3320|3687|1073|0|0
36.81,26|54|38447|225176|50423|6759|10585|3320|3687|1073|0|0
36.91,26|54|38447|225176|50423|6759|10585|3320|3687|1073|0|0
37.01,26|54|38447|225176|50423|6759|10585|3320|3687|1073|0|0
37.12,26|54|38447|225176|50423|6759|10585|3320|3687|1073|0|0
37.22,26|54|38447|225176|50423|6759|10585|3320|3687|1073|0|0
40.43,1|35|133560|24976|7278|2036|3802|1211|489|675|0|0
40.53,11|30|302583|71760|3912|11430|8273|4563|3156|3105|0|0
40.63,11|30|302583|71760|3912|11430|8273|4563|3156|3105|0|0
40.74,11|30|302583|71760|3912|11430|8273|4563|3156|3105|0|0
40.84,11|30|302583|71760|3912|11430|8273|4563|3156|3105|0|0
40.95,11|30|302583|71760|3912|11430|8273|4563|3156|3105|0|0
41.05,11|30|302583|71760|3912|11430|8273|4563|3156|3105|0|0
41.15,11|30|302583|71760|3912|11430|8273|4563|3156|3105|0|0
41.25,11|30|302583|71760|3912|11430|8273|4563|3156|3105|0|0
41.35,11|30|302583|71760|3912|11430|8273|4563|3156|3105|0|0
41.45,11|30|302583|71760|3912|11430|8273|4563|3156|3105|0|0
41.55,38|54|672974|69927|33761|26104|19281|22660|16124|6967|0|0
41.66,38|54|672974|69927|33761|26104|19281|22660|16124|6967|0|0
41.76,38|54|672974|69927|33761|26104|19281|22660|16124|6967|0|0
41.86,38|54|672974|69927|33761|26104|19281|22660|16124|6967|0|0
41.96,38|54|672974|69927|33761|26104|19281|22660|16124|6967|0|0
42.07,38|54|672974|69927|33761|26104|19281|22660|16124|6967|0|0
42.17,38|54|672974|69927|33761|26104|19281|22660|16124|6967|0|0
42.27,38|54|672974|69927|33761|26104|19281|22660|16124|6967|0|0
42.37,38|54|672974|69927|33761|26104|19281|22660|16124|6967|0|0
42.47,48|51|431781|249299|68704|30508|31806|47006|3034|10255|0|0
42.58,48|51|431781|249299|68704|30508|31806|47006|3034|10255|0|0
42.68,48|51|431781|249299|68704|30508|31806|47006|3034|10255|0|0
42.78,48|51|431781|249299|68704|30508|31806|47006|3034|10255|0|0
42.89,48|51|431781|249299|68704|30508|31806|47006|3034|10255|0|0
42.99,48|51|431781|249299|68704|30508|31806|47006|3034|10255|0|0
43.09,48|51|431781|249299|68704|30508|31806|47006|3034|10255|0|0
43.20,48|51|431781|249299|68704|30508|31806|47006|3034|10255|0|0
43.30,48|51|431781|249299|68704|30508|31806|47006|3034|10255|0|0
43.41,48|51|431781|249299|68704|30508|31806|47006|3034|10255|0|0
46.61,38|70|361308|37242|5346|13407|3623|1720|1429|1117|0|0
46.71,38|70|361308|37242|5346|13407|3623|1720|1429|1117|0|0
46.81,38|70|361308|37242|5346|13407|3623|1720|1429|1117|0|0
46.91,38|70|361308|37242|5346|13407|3623|1720|1429|1117|0|0
47.02,38|70|361308|37242|5346|13407|3623|1720|1429|1117|0|0
