141.91,50|61|102457|8828|745|6534|1455|3337|1962|1402|0|0
142.02,50|61|102457|8828|745|6534|1455|3337|1962|1402|0|0
142.12,48|70|14437|40790|6176|28822|8735|3449|2952|1112|0|0
142.22,48|70|14437|40790|6176|28822|8735|3449|2952|1112|0|0
142.32,48|70|14437|40790|6176|28822|8735|3449|2952|1112|0|0
142.42,48|70|14437|40790|6176|28822|8735|3449|2952|1112|0|0
157.99,34|34|264315|65354|946|3777|1584|1682|822|468|0|0
158.09,34|34|264315|65354|946|3777|1584|1682|822|468|0|0
158.19,34|34|264315|65354|946|3777|1584|1682|822|468|0|0
158.29,34|34|264315|65354|946|3777|1584|1682|822|468|0|0
158.40,34|34|264315|65354|946|3777|1584|1682|822|468|0|0
158.50,34|34|264315|65354|946|3777|1584|1682|822|468|0|0
158.60,34|34|264315|65354|946|3777|1584|1682|822|468|0|0
158.71,34|34|264315|65354|946|3777|1584|1682|822|468|0|0
158.81,34|34|264315|65354|946|3777|1584|1682|822|468|0|0
158.91,34|34|264315|65354|946|3777|1584|1682|822|468|0|0
159.01,61|24|19155|10930|716|4594|3033|7714|2293|1417|0|0
159.12,61|24|19155|10930|716|4594|3033|7714|2293|1417|0|0
159.22,61|24|19155|10930|716|4594|3033|7714|2293|1417|0|0
159.33,61|24|19155|10930|716|4594|3033|7714|2293|1417|0|0
159.43,61|24|19155|10930|716|4594|3033|7714|2293|1417|0|0
159.53,61|24|19155|10930|716|4594|3033|7714|2293|1417|0|0
159.64,61|24|19155|10930|716|4594|3033|7714|2293|1417|0|0
159.74,61|24|19155|10930|716|4594|3033|7714|2293|1417|0|0
159.84,61|24|19155|10930|716|4594|3033|7714|2293|1417|0|0
159.94,61|24|19155|10930|716|4594|3033|7714|2293|1417|0|0
160.04,67|16|73689|28562|5122|5150|5974|3046|2575|2201|0|0
160.14,67|16|73689|28562|5122|5150|5974|3046|2575|2201|0|0
160.24,67|16|73689|28562|5122|5150|5974|3046|2575|2201|0|0
160.35,67|16|73689|28562|5122|5150|5974|3046|2575|2201|0|84
160.45,67|16|73689|28562|5122|5150|5974|3046|2575|2201|0|25
160.55,67|16|73689|28562|5122|5150|5974|3046|2575|2201|0|0
160.65,67|16|73689|28562|5122|5150|5974|3046|2575|2201|0|0
160.76,67|16|73689|28562|5122|5150|5974|3046|2575|2201|0|0
160.86,67|16|73689|28562|5122|5150|5974|3046|2575|2201|0|0
160.96,51|11|1413515|85297|1722|20891|8134|7450|2208|2357|0|0
